"","x"
"19091","Slc24a1"
"19092","Slc29a4"
"19093","Slc2a5"
"19094","Slc32a1"
"19095","Slc36a3"
"19096","Slc47a1"
"19097","Slc47a2"
"19098","Slc5a11"
"19099","Slc5a5"
"19100","Slc6a17"
"19101","Slc6a3"
"19102","Slc9b2"
"19103","Slco1a6"
"19104","Sln"
"19105","Smco2"
"19106","Smim18"
"19107","Smok4a"
"19108","Snora21"
"19109","Snora41"
"19110","Snord92"
"19111","Snord98"
"19112","Sntg1"
"19113","Sorcs3"
"19114","Sox21"
"19115","Sp6"
"19116","Spdyb"
"19117","Speer1-ps1"
"19118","Speer4e"
"19119","Spp2"
"19120","Sprr1a"
"19121","Sprtn"
"19122","Ssmem1"
"19123","Sstr1"
"19124","St6galnac5"
"19125","Stac2"
"19126","Stfa3"
"19127","Stoml3"
"19128","Stra8"
"19129","Sult1e1"
"19130","Sun3"
"19131","Syngap1"
"19132","Syngr3"
"19133","Syt1"
"19134","Syt17"
"19135","Syt8"
"19136","Taar3"
"19137","Tagln3"
"19138","Tcrg-V4"
"19139","Tdgf1"
"19140","Tdh"
"19141","Tdrd12"
"19142","Tex29"
"19143","Tfap2b"
"19144","Tfpi2"
"19145","Tgm3"
"19146","Thbs2"
"19147","Tigd3"
"19148","Timd2"
"19149","Tktl1"
"19150","Tktl2"
"19151","Tm4sf5"
"19152","Tmc2"
"19153","Tmem200a"
"19154","Tmem215"
"19155","Tmem229a"
"19156","Tmem253"
"19157","Tmem8c"
"19158","Tmprss7"
"19159","Tnc"
"19160","Tnfrsf11b"
"19161","Tnfrsf8"
"19162","Tnfsf4"
"19163","Tnnc2"
"19164","Tnp2"
"19165","Tomt"
"19166","Tprg"
"19167","Tpsb2"
"19168","Traj11"
"19169","Traj12"
"19170","Traj15"
"19171","Traj17"
"19172","Traj22"
"19173","Traj23"
"19174","Traj26"
"19175","Traj42"
"19176","Traj44"
"19177","Traj45"
"19178","Traj7"
"19179","Traj8"
"19180","Traj9"
"19181","Trav14-2"
"19182","Trav14d-3-dv8"
"19183","Trav3-3"
"19184","Trav4-4-dv10"
"19185","Trav6n-6"
"19186","Trav7-3"
"19187","Trbj1-2"
"19188","Trbv19"
"19189","Trbv20"
"19190","Trdn"
"19191","Trgj1"
"19192","Trgj2"
"19193","Trim43c"
"19194","Trim69"
"19195","Trim72"
"19196","Trim9"
"19197","Tro"
"19198","Trp63"
"19199","Tshb"
"19200","Tsks"
"19201","Tssk1"
"19202","Ttc30a2"
"19203","Tub"
"19204","Tubg2"
"19205","Ube2cbp"
"19206","Ube2u"
"19207","Ucn2"
"19208","Ugt2b34"
"19209","Unc5d"
"19210","Ush2a"
"19211","Vax2"
"19212","Vgf"
"19213","Vip"
"19214","Vmn1r193"
"19215","Vmn1r4"
"19216","Vmn1r65"
"19217","Vmn2r9"
"19218","Vmn2r97"
"19219","Vps37d"
"19220","Vsnl1"
"19221","Vtn"
"19222","Wasf3"
"19223","Wbp2nl"
"19224","Wbscr25"
"19225","Wfdc15b"
"19226","Wfdc6a"
"19227","Wfdc6b"
"19228","Wfdc8"
"19229","Wnt1"
"19230","Wnt10a"
"19231","Wnt5b"
"19232","Xirp1"
"19233","Xkr4"
"19234","Ybx2"
"19235","Yipf7"
"19236","Zfp184"
"19237","Zfp345"
"19238","Zfp385c"
"19239","Zfp454"
"19240","Zfp473"
"19241","Zfp493"
"19242","Zfp536"
"19243","Zfp953"
"19244","Zfp957"
"19245","Zglp1"
"19246","Zscan18"
"19247","mmu-mir-6387"
"19248","mmu-mir-6957"
"19249","mmu-mir-6997"
"19250","mmu-mir-7013"
"19251","mmu-mir-7025"
"19252","mmu-mir-7046"
"19253","mmu-mir-7243"
"19254","mmu-mir-7647"
"19255","mmu-mir-7675"
"19256","mmu-mir-7681"
"19257","mmu-mir-8091"
"19258","mt-Atp6"
"19259","mt-Co2"
"19260","mt-Tf"
"19261","mt-Tr"
"19262","mt-Ts2"
"19263","n-R5-8s1"
"19264","n-R5s174"
"19265","n-R5s33"
"19266","1700011L22Rik"
"19267","1700047A11Rik"
"19268","1700121F15Rik"
"19269","2310075C17Rik"
"19270","2700069I18Rik"
"19271","2900079G21Rik"
"19272","3100003L05Rik"
"19273","4921508D12Rik"
"19274","4930430E12Rik"
"19275","4930500J02Rik"
"19276","4930524O07Rik"
"19277","4930555B11Rik"
"19278","4931417E11Rik"
"19279","6430571L13Rik"
"19280","9530003J23Rik"
"19281","9530059O14Rik"
"19282","A330074K22Rik"
"19283","A830036E02Rik"
"19284","AL669981.1"
"19285","Aanat"
"19286","Adra1b"
"19287","Agt"
"19288","Arpp21"
"19289","Asb11"
"19290","Asphd1"
"19291","Atp8b5"
"19292","BC024582"
"19293","BC106179"
"19294","Baalc"
"19295","Bhmt"
"19296","Capns2"
"19297","Car10"
"19298","Ccdc110"
"19299","Cdk5r2"
"19300","Cela2a"
"19301","Chodl"
"19302","Col2a1"
"19303","Cox7b2"
"19304","Csn2"
"19305","D330045A20Rik"
"19306","DLEU2_1"
"19307","Dusp27"
"19308","Eqtn"
"19309","Erbb4"
"19310","Ern2"
"19311","Evi2b"
"19312","Fhl5"
"19313","Foxc2"
"19314","Fut2"
"19315","Gal3st3"
"19316","Galnt2"
"19317","Gcg"
"19318","Ghrhr"
"19319","Gjb4"
"19320","Gm10010"
"19321","Gm10259"
"19322","Gm10489"
"19323","Gm10621"
"19324","Gm10645"
"19325","Gm10768"
"19326","Gm10775"
"19327","Gm12066"
"19328","Gm12446"
"19329","Gm12474"
"19330","Gm13110"
"19331","Gm13113"
"19332","Gm13269"
"19333","Gm13748"
"19334","Gm14066"
"19335","Gm14091"
"19336","Gm14157"
"19337","Gm14543"
"19338","Gm14634"
"19339","Gm15241"
"19340","Gm15340"
"19341","Gm15543"
"19342","Gm15932"
"19343","Gm16059"
"19344","Gm17102"
"19345","Gm17580"
"19346","Gm20442"
"19347","Gm20540"
"19348","Gm20548"
"19349","Gm20684"
"19350","Gm21893"
"19351","Gm22063"
"19352","Gm22068"
"19353","Gm22455"
"19354","Gm22541"
"19355","Gm22555"
"19356","Gm22701"
"19357","Gm23054"
"19358","Gm23058"
"19359","Gm23354"
"19360","Gm23658"
"19361","Gm23866"
"19362","Gm24186"
"19363","Gm24375"
"19364","Gm2449"
"19365","Gm25082"
"19366","Gm25313"
"19367","Gm25435"
"19368","Gm25438"
"19369","Gm25475"
"19370","Gm25530"
"19371","Gm25588"
"19372","Gm25694"
"19373","Gm25993"
"19374","Gm26035"
"19375","Gm26112"
"19376","Gm26632"
"19377","Gm26695"
"19378","Gm26807"
"19379","Gm26999"
"19380","Gm2832"
"19381","Gm3164"
"19382","Gm5106"
"19383","Gm6899"
"19384","Gm8898"
"19385","Gm9268"
"19386","Gm9696"
"19387","Gpa33"
"19388","Gpr113"
"19389","Gpr137c"
"19390","Gpr63"
"19391","Hormad1"
"19392","Hsd17b13"
"19393","Iapp"
"19394","Ighv2-5"
"19395","Ighv8-8"
"19396","Ighv9-1"
"19397","Igkv3-3"
"19398","Il23a"
"19399","Klk9"
"19400","Lipn"
"19401","Lmx1b"
"19402","Lrcol1"
"19403","Ly6h"
"19404","Mcpt1"
"19405","Mettl21e"
"19406","Mir150"
"19407","Mir1956"
"19408","Mir744"
"19409","Muc15"
"19410","Mup18"
"19411","Neurod2"
"19412","Npm2"
"19413","Nr5a2"
"19414","Ntng1"
"19415","Olfr771"
"19416","Otoa"
"19417","Park2"
"19418","Pcdhb19"
"19419","Plekhs1"
"19420","Prss2"
"19421","Prss22"
"19422","Ptgds"
"19423","Rfx8"
"19424","Rnf183"
"19425","Scgb2a2"
"19426","Scn10a"
"19427","Serpini2"
"19428","Sez6"
"19429","Sez6l"
"19430","Shank1"
"19431","Slfnl1"
"19432","Snord82"
"19433","Snord83b"
"19434","Spam1"
"19435","St6gal2"
"19436","Tas2r130"
"19437","Topaz1"
"19438","Tram1l1"
"19439","Trav16n"
"19440","Trbj1-4"
"19441","Vmn2r27"
"19442","mmu-mir-6364"
"19443","mmu-mir-6374"
"19444","0610008F07Rik"
"19445","0610038L08Rik"
"19446","1110002J07Rik"
"19447","1300017J02Rik"
"19448","1700001G01Rik"
"19449","1700006D18Rik"
"19450","1700007K09Rik"
"19451","1700022N22Rik"
"19452","1700058P15Rik"
"19453","1700061F12Rik"
"19454","1700063H04Rik"
"19455","1700080G11Rik"
"19456","1700095B22Rik"
"19457","1700120B22Rik"
"19458","1700120E14Rik"
"19459","1810065E05Rik"
"19460","2210414B05Rik"
"19461","2410019O14Rik"
"19462","2610528A11Rik"
"19463","2810404F17Rik"
"19464","2900092C05Rik"
"19465","3110039M20Rik"
"19466","3632454L22Rik"
"19467","4833422M21Rik"
"19468","4930426I24Rik"
"19469","4930443B20Rik"
"19470","4930447C04Rik"
"19471","4930448K12Rik"
"19472","4930469K13Rik"
"19473","4930477E14Rik"
"19474","4930500F10Rik"
"19475","4930511A02Rik"
"19476","4930512H18Rik"
"19477","4930519P11Rik"
"19478","4930520K10Rik"
"19479","4930526F13Rik"
"19480","4930528D03Rik"
"19481","4930545L23Rik"
"19482","4930548H24Rik"
"19483","4930551O13Rik"
"19484","4930552P12Rik"
"19485","4930563D23Rik"
"19486","4930563E18Rik"
"19487","4930579M01Rik"
"19488","4931406G06Rik"
"19489","4932430I15Rik"
"19490","4932442E05Rik"
"19491","4933402N22Rik"
"19492","4933407L21Rik"
"19493","4933425L06Rik"
"19494","4933433P16Rik"
"19495","5730588L14Rik"
"19496","5830472F04Rik"
"19497","5930403N24Rik"
"19498","6330403A02Rik"
"19499","6530409C15Rik"
"19500","7530422B04Rik"
"19501","8430423G03Rik"
"19502","9430041J12Rik"
"19503","9530036M11Rik"
"19504","9530052E02Rik"
"19505","9630028B13Rik"
"19506","9930013L23Rik"
"19507","A330008L17Rik"
"19508","A330032B11Rik"
"19509","A430092G05Rik"
"19510","A530010F05Rik"
"19511","A630014C17Rik"
"19512","A730045E13Rik"
"19513","A930002I21Rik"
"19514","A930038B10Rik"
"19515","AI747448"
"19516","AU015836"
"19517","AW121686"
"19518","AY512915"
"19519","Abca15"
"19520","Abcc8"
"19521","Acot12"
"19522","Acpt"
"19523","Actl7a"
"19524","Adam20"
"19525","Adam7"
"19526","Adamts18"
"19527","Agbl1"
"19528","Akap3"
"19529","Aknad1"
"19530","Aldob"
"19531","Als2cr11"
"19532","Alx4"
"19533","Amn"
"19534","Ang5"
"19535","Ank1"
"19536","Ankar"
"19537","Ankrd34c"
"19538","Ankrd7"
"19539","Aqp12"
"19540","Arl13a"
"19541","Asb17"
"19542","Ascl5"
"19543","Atp12a"
"19544","Atp4a"
"19545","B020031M17Rik"
"19546","B430203G13Rik"
"19547","BC051665"
"19548","BC100451"
"19549","Bai3"
"19550","Bglap"
"19551","Bloodlinc"
"19552","Brinp2"
"19553","Btbd16"
"19554","Btnl6"
"19555","C030005K15Rik"
"19556","C030047K22Rik"
"19557","C130046K22Rik"
"19558","C130073F10Rik"
"19559","CT030684.1"
"19560","Cabyr"
"19561","Cacna1i"
"19562","Cacna2d2"
"19563","Card14"
"19564","Casq1"
"19565","Catsper3"
"19566","Ccdc177"
"19567","Ccdc7"
"19568","Ccin"
"19569","Cct6b"
"19570","Cd70"
"19571","Cdh18"
"19572","Ceacam19"
"19573","Celf5"
"19574","Ces5a"
"19575","Chrna9"
"19576","Clcnkb"
"19577","Clrn3"
"19578","Col9a2"
"19579","Col9a3"
"19580","Creb3l3"
"19581","Crisp1"
"19582","Crisp3"
"19583","Csmd3"
"19584","Csrnp3"
"19585","Cst13"
"19586","Cyp27b1"
"19587","Cyp2b23"
"19588","Cyp2c29"
"19589","Cyp2c55"
"19590","Cyp2j13"
"19591","Cyp4a12a"
"19592","Cyp4f14"
"19593","Cyp4f40"
"19594","D030018L15Rik"
"19595","D030047H15Rik"
"19596","D130052B06Rik"
"19597","D3Bwg0562e"
"19598","D630033O11Rik"
"19599","D930007J09Rik"
"19600","Dao"
"19601","Dcc"
"19602","Dgat2l6"
"19603","Dio3"
"19604","Dkk1"
"19605","Dnase2b"
"19606","Dpp10"
"19607","Dppa3"
"19608","Drd3"
"19609","Dscam"
"19610","Dscaml1"
"19611","Duoxa2"
"19612","Dync1i1"
"19613","Ear5"
"19614","Eddm3b"
"19615","Elavl4"
"19616","Epx"
"19617","Etnppl"
"19618","Evx2"
"19619","F13b"
"19620","F630040K05Rik"
"19621","F830104G03Rik"
"19622","FTX_1"
"19623","Fa2h"
"19624","Fam109b"
"19625","Fam132b"
"19626","Fam135b"
"19627","Fam43b"
"19628","Fam46d"
"19629","Fam71e2"
"19630","Fezf2"
"19631","Fgf20"
"19632","Fndc9"
"19633","Foxb1"
"19634","Foxh1"
"19635","Frmpd3"
"19636","Frmpd4"
"19637","Ftcd"
"19638","Gcnt4"
"19639","Gja10"
"19640","Glis1"
"19641","Glra3"
"19642","Gm10271"
"19643","Gm10273"
"19644","Gm10306"
"19645","Gm10436"
"19646","Gm10472"
"19647","Gm10485"
"19648","Gm10552"
"19649","Gm10825"
"19650","Gm10974"
"19651","Gm11202"
"19652","Gm11240"
"19653","Gm11368"
"19654","Gm11513"
"19655","Gm11520"
"19656","Gm11521"
"19657","Gm11527"
"19658","Gm11537"
"19659","Gm11634"
"19660","Gm11697"
"19661","Gm11716"
"19662","Gm11782"
"19663","Gm11831"
"19664","Gm12043"
"19665","Gm12204"
"19666","Gm12320"
"19667","Gm12357"
"19668","Gm12371"
"19669","Gm12374"
"19670","Gm12493"
"19671","Gm12524"
"19672","Gm12534"
"19673","Gm12569"
"19674","Gm12580"
"19675","Gm12631"
"19676","Gm12666"
"19677","Gm12971"
"19678","Gm13028"
"19679","Gm13029"
"19680","Gm1305"
"19681","Gm13133"
"19682","Gm13165"
"19683","Gm13185"
"19684","Gm13203"
"19685","Gm13218"
"19686","Gm13225"
"19687","Gm13293"
"19688","Gm13383"
"19689","Gm13448"
"19690","Gm13547"
"19691","Gm13564"
"19692","Gm13569"
"19693","Gm13609"
"19694","Gm13617"
"19695","Gm13631"
"19696","Gm13634"
"19697","Gm13708"
"19698","Gm13727"
"19699","Gm13790"
"19700","Gm13990"
"19701","Gm14009"
"19702","Gm14040"
"19703","Gm14137"
"19704","Gm14139"
"19705","Gm14204"
"19706","Gm14206"
"19707","Gm14230"
"19708","Gm14252"
"19709","Gm14280"
"19710","Gm14288"
"19711","Gm14321"
"19712","Gm14374"
"19713","Gm14461"
"19714","Gm14862"
"19715","Gm15008"
"19716","Gm15056"
"19717","Gm15155"
"19718","Gm15200"
"19719","Gm15247"
"19720","Gm15271"
"19721","Gm15319"
"19722","Gm15334"
"19723","Gm15346"
"19724","Gm15356"
"19725","Gm15415"
"19726","Gm15420"
"19727","Gm15482"
"19728","Gm15509"
"19729","Gm15510"
"19730","Gm15558"
"19731","Gm15564"
"19732","Gm15624"
"19733","Gm15686"
"19734","Gm15700"
"19735","Gm15736"
"19736","Gm15792"
"19737","Gm15829"
"19738","Gm15882"
"19739","Gm15884"
"19740","Gm15890"
"19741","Gm15940"
"19742","Gm15949"
"19743","Gm16010"
"19744","Gm16014"
"19745","Gm16015"
"19746","Gm16034"
"19747","Gm16040"
"19748","Gm16092"
"19749","Gm16132"
"19750","Gm16150"
"19751","Gm16175"
"19752","Gm16224"
"19753","Gm16231"
"19754","Gm16233"
"19755","Gm16243"
"19756","Gm16256"
"19757","Gm16337"
"19758","Gm1647"
"19759","Gm16503"
"19760","Gm16630"
"19761","Gm16725"
"19762","Gm17110"
"19763","Gm17203"
"19764","Gm17210"
"19765","Gm17233"
"19766","Gm17281"
"19767","Gm17322"
"19768","Gm17359"
"19769","Gm17382"
"19770","Gm17409"
"19771","Gm17567"
"19772","Gm17732"
"19773","Gm20511"
"19774","Gm20634"
"19775","Gm20647"
"19776","Gm20680"
"19777","Gm20730"
"19778","Gm20767"
"19779","Gm21850"
"19780","Gm22042"
"19781","Gm22056"
"19782","Gm22208"
"19783","Gm22229"
"19784","Gm22259"
"19785","Gm22288"
"19786","Gm22299"
"19787","Gm22343"
"19788","Gm22352"
"19789","Gm22387"
"19790","Gm22442"
"19791","Gm22448"
"19792","Gm22502"
"19793","Gm22519"
"19794","Gm22576"
"19795","Gm22600"
"19796","Gm22611"
"19797","Gm22661"
"19798","Gm22693"
"19799","Gm22708"
"19800","Gm22743"
"19801","Gm22750"
"19802","Gm22756"
"19803","Gm22764"
"19804","Gm22813"
"19805","Gm22875"
"19806","Gm22980"
"19807","Gm22995"
"19808","Gm23030"
"19809","Gm23094"
"19810","Gm23137"
"19811","Gm23140"
"19812","Gm23172"
"19813","Gm23192"
"19814","Gm23207"
"19815","Gm23253"
"19816","Gm23270"
"19817","Gm23329"
"19818","Gm23370"
"19819","Gm23374"
"19820","Gm23375"
"19821","Gm23402"
"19822","Gm23479"
"19823","Gm23513"
"19824","Gm23563"
"19825","Gm23572"
"19826","Gm23622"
"19827","Gm23685"
"19828","Gm23759"
"19829","Gm23766"
"19830","Gm23780"
"19831","Gm23850"
"19832","Gm23894"
"19833","Gm23897"
"19834","Gm23927"
"19835","Gm24095"
"19836","Gm24106"
"19837","Gm24146"
"19838","Gm24313"
"19839","Gm24325"
"19840","Gm24347"
"19841","Gm24355"
"19842","Gm24358"
"19843","Gm24362"
"19844","Gm24406"
"19845","Gm24424"
"19846","Gm24431"
"19847","Gm24445"
"19848","Gm24459"
"19849","Gm24498"
"19850","Gm24596"
"19851","Gm24607"
"19852","Gm24608"
"19853","Gm24665"
"19854","Gm24705"
"19855","Gm24771"
"19856","Gm24859"
"19857","Gm24890"
"19858","Gm24916"
"19859","Gm24967"
"19860","Gm25026"
"19861","Gm25045"
"19862","Gm25071"
"19863","Gm25080"
"19864","Gm25099"
"19865","Gm25126"
"19866","Gm25293"
"19867","Gm25323"
"19868","Gm25327"
"19869","Gm25328"
"19870","Gm25337"
"19871","Gm25379"
"19872","Gm25464"
"19873","Gm25483"
"19874","Gm25517"
"19875","Gm25518"
"19876","Gm25544"
"19877","Gm25553"
"19878","Gm25591"
"19879","Gm25594"
"19880","Gm25617"
"19881","Gm25630"
"19882","Gm25636"
"19883","Gm25713"
"19884","Gm25781"
"19885","Gm25794"
"19886","Gm25805"
"19887","Gm25811"
"19888","Gm25827"
"19889","Gm25939"
"19890","Gm25987"
"19891","Gm26110"
"19892","Gm26116"
"19893","Gm26167"
"19894","Gm26226"
"19895","Gm26280"
"19896","Gm26421"
"19897","Gm26430"
"19898","Gm26435"
"19899","Gm26457"
"19900","Gm26477"
"19901","Gm26520"
"19902","Gm26576"
"19903","Gm26589"
"19904","Gm26594"
"19905","Gm26612"
"19906","Gm26737"
"19907","Gm26800"
"19908","Gm26804"
"19909","Gm26812"
"19910","Gm26839"
"19911","Gm26861"
"19912","Gm26876"
"19913","Gm26901"
"19914","Gm26978"
"19915","Gm27031"
"19916","Gm27045"
"19917","Gm2800"
"19918","Gm3252"
"19919","Gm3896"
"19920","Gm3985"
"19921","Gm4297"
"19922","Gm4788"
"19923","Gm4926"
"19924","Gm5316"
"19925","Gm5635"
"19926","Gm572"
"19927","Gm5796"
"19928","Gm590"
"19929","Gm6225"
"19930","Gm6489"
"19931","Gm6632"
"19932","Gm732"
"19933","Gm766"
"19934","Gm8281"
"19935","Gm9705"
"19936","Gm9799"
"19937","Gm9932"
"19938","Gm9956"
"19939","Gml"
"19940","Gpr12"
"19941","Gpr128"
"19942","Grid2"
"19943","Grifin"
"19944","Grik3"
"19945","Gsta1"
"19946","Gstt4"
"19947","Guca2b"
"19948","H2-M10.5"
"19949","Hcrt"
"19950","Henmt1"
"19951","Hist1h2af"
"19952","Hist1h2ag"
"19953","Hist1h2an"
"19954","Hist1h2ap"
"19955","Hist1h3a"
"19956","Hist2h3b"
"19957","Hormad2"
"19958","Hoxc13"
"19959","Hrh4"
"19960","Hspb9"
"19961","Htr4"
"19962","I830134H01Rik"
"19963","Idi2"
"19964","Ido2"
"19965","Ighd2-8"
"19966","Ighe"
"19967","Ighv1-7"
"19968","Ighv4-1"
"19969","Ighv5-6"
"19970","Ighv7-3"
"19971","Ighv9-4"
"19972","Igkv13-87"
"19973","Igkv2-112"
"19974","Igkv2-116"
"19975","Igkv4-81"
"19976","Igkv6-13"
"19977","Il13"
"19978","Il1rapl1"
"19979","Il21"
"19980","Il24"
"19981","Ins1"
"19982","Kcnd2"
"19983","Kcng4"
"19984","Kcnh8"
"19985","Kcnj1"
"19986","Kcnj5"
"19987","Kcnma1"
"19988","Kcnmb3"
"19989","Keg1"
"19990","Klf1"
"19991","Klhdc7b"
"19992","Klhl31"
"19993","Krt33a"
"19994","Lactbl1"
"19995","Larp6"
"19996","Leap2"
"19997","Lhfpl1"
"19998","Lin7a"
"19999","Lingo2"
"20000","Lmod3"
"20001","Lrch4"
"20002","Lrfn5"
"20003","Lrrc4"
"20004","Lrrc7"
"20005","Lrrn1"
"20006","Lrrtm1"
"20007","Ly6g5c"
"20008","Mab21l3"
"20009","Mboat4"
"20010","Mill1"
"20011","Mip"
"20012","Mir1898"
"20013","Mir1946b"
"20014","Mir1949"
"20015","Mir1955"
"20016","Mir688"
"20017","Mir704"
"20018","Mir98"
"20019","Mlip"
"20020","Mmp21"
"20021","Mogat1"
"20022","Msmp"
"20023","Mtag2"
"20024","Mup20"
"20025","Mup8"
"20026","Mybphl"
"20027","Myl1"
"20028","Myo16"
"20029","Myo3a"
"20030","Nav3"
"20031","Neurod4"
"20032","Nipsnap3a"
"20033","Nlrp14"
"20034","Npffr2"
"20035","Nphs2"
"20036","Npy4r"
"20037","Nrg3"
"20038","Nron"
"20039","Ntm"
"20040","Nxf3"
"20041","Nyap1"
"20042","Oas1e"
"20043","Ofcc1"
"20044","Olfr1008"
"20045","Olfr1089"
"20046","Olfr1107"
"20047","Olfr112"
"20048","Olfr1136"
"20049","Olfr1239"
"20050","Olfr1366"
"20051","Olfr1402"
"20052","Olfr1461"
"20053","Olfr157"
"20054","Olfr167"
"20055","Olfr173"
"20056","Olfr472"
"20057","Olfr531"
"20058","Olfr536"
"20059","Olfr558"
"20060","Olfr640"
"20061","Olfr658"
"20062","Olfr711"
"20063","Olfr948"
"20064","Olfr976"
"20065","Olfr99"
"20066","Osbp2"
"20067","Otos"
"20068","Pabpc6"
"20069","Pcdhb22"
"20070","Pcsk2"
"20071","Pebp4"
"20072","Pfkfb1"
"20073","Phox2b"
"20074","Pinlyp"
"20075","Plac1l"
"20076","Plin1"
"20077","Pnpla1"
"20078","Pou3f2"
"20079","Ppm1n"
"20080","Ppp1r27"
"20081","Prol1"
"20082","Prss46"
"20083","Prss50"
"20084","Prss52"
"20085","Prtg"
"20086","Psmb11"
"20087","Pspn"
"20088","RP23-184F1.2"
"20089","RP23-297I16.6"
"20090","RP23-317N1.8"
"20091","RP23-59B16.8"
"20092","RP24-300P2.1"
"20093","RP24-308I2.1"
"20094","Rad51ap2"
"20095","Rgs9bp"
"20096","Rhd"
"20097","Rimkla"
"20098","Rln1"
"20099","Rnu11"
"20100","Rxfp1"
"20101","SCARNA2"
"20102","SNORA21"
"20103","SNORA32"
"20104","Samt3"
"20105","Scn4b"
"20106","Sct"
"20107","Serpina12"
"20108","Serpinb12"
"20109","Serpinb1c"
"20110","Serpinb6d"
"20111","Serpinc1"
"20112","Skint8"
"20113","Slc17a2"
"20114","Slc22a13"
"20115","Slc26a1"
"20116","Slc26a5"
"20117","Slc34a1"
"20118","Slc5a7"
"20119","Slc7a14"
"20120","Slco6d1"
"20121","Snora30"
"20122","Snord16a"
"20123","Snord58b"
"20124","Spata16"
"20125","Spata31d1b"
"20126","Sppl2c"
"20127","Svop"
"20128","Tbx22"
"20129","Tcam1"
"20130","Tcfl5"
"20131","Tcl1b5"
"20132","Tcrg-C3"
"20133","Tcstv3"
"20134","Tdrd6"
"20135","Terc"
"20136","Tex19.2"
"20137","Tex22"
"20138","Tfap2e"
"20139","Tff1"
"20140","Tgm6"
"20141","Thbs4"
"20142","Tmem174"
"20143","Tmem181c-ps"
"20144","Tmem233"
"20145","Tmem236"
"20146","Tmem27"
"20147","Tmprss11g"
"20148","Tmsb15a"
"20149","Tnfsf18"
"20150","Traj14"
"20151","Traj2"
"20152","Traj20"
"20153","Traj21"
"20154","Traj24"
"20155","Traj39"
"20156","Traj49"
"20157","Traj5"
"20158","Traj59"
"20159","Traj61"
"20160","Trank1"
"20161","Trap1a"
"20162","Trav10d"
"20163","Trav12-3"
"20164","Trav13-2"
"20165","Trav15-1-dv6-1"
"20166","Trav2"
"20167","Trav6d-4"
"20168","Trav6n-5"
"20169","Trbj1-6"
"20170","Trbj2-2"
"20171","Trdj1"
"20172","Trdv1"
"20173","Trim43a"
"20174","Trpc3"
"20175","Txndc2"
"20176","U3"
"20177","U4"
"20178","U90926"
"20179","Ugt2b37"
"20180","Usp44"
"20181","Vmn1r229"
"20182","Vmn1r233"
"20183","Vmn1r34"
"20184","Vmn1r46"
"20185","Vmn2r100"
"20186","Vmn2r84"
"20187","Vmn2r96"
"20188","Vstm2b"
"20189","Vsx1"
"20190","Vwc2l"
"20191","Vwce"
"20192","Wfdc5"
"20193","Wnk2"
"20194","Wscd2"
"20195","Ypel4"
"20196","Zcchc5"
"20197","Zcwpw2"
"20198","Zdhhc22"
"20199","Zfp534"
"20200","Zfp558"
"20201","Zic1"
"20202","Zic4"
"20203","mmu-mir-1258"
"20204","mmu-mir-6390"
"20205","mmu-mir-6395"
"20206","mmu-mir-6541"
"20207","mmu-mir-7078"
"20208","n-R5s115"
"20209","n-R5s15"
"20210","n-R5s152"
"20211","n-R5s162"
"20212","n-R5s2"
"20213","n-R5s200"
"20214","n-R5s29"
"20215","1520401A03Rik"
"20216","1700016D06Rik"
"20217","1700039M10Rik"
"20218","1700051O22Rik"
"20219","1700058G18Rik"
"20220","1700092K14Rik"
"20221","1700109K24Rik"
"20222","1700112J05Rik"
"20223","1700113H08Rik"
"20224","1700125G22Rik"
"20225","2200002J24Rik"
"20226","2310026L22Rik"
"20227","2410152P15Rik"
"20228","2900055J20Rik"
"20229","4921509C19Rik"
"20230","4921513D11Rik"
"20231","4921522P10Rik"
"20232","4930483K19Rik"
"20233","4930516K23Rik"
"20234","4930583P06Rik"
"20235","4930597O21Rik"
"20236","4932441J04Rik"
"20237","4933413G19Rik"
"20238","4933433C11Rik"
"20239","5330416C01Rik"
"20240","5330439A09Rik"
"20241","9030616G12Rik"
"20242","9430069I07Rik"
"20243","A230009B12Rik"
"20244","A430010J10Rik"
"20245","A530016L24Rik"
"20246","A930009A15Rik"
"20247","AC138368.1"
"20248","AC140331.1"
"20249","Adam21"
"20250","Adam6b"
"20251","Akap2"
"20252","Ankrd36"
"20253","Ano4"
"20254","Apc2"
"20255","Arhgap36"
"20256","BC089597"
"20257","Bcl2l10"
"20258","Begain"
"20259","Bpifb2"
"20260","C030010L15Rik"
"20261","C230014O12Rik"
"20262","C2cd4d"
"20263","C430002E04Rik"
"20264","C8a"
"20265","Cacng7"
"20266","Calb1"
"20267","Camkv"
"20268","Cbln2"
"20269","Cby3"
"20270","Ccdc63"
"20271","Cited1"
"20272","Cldn6"
"20273","Clec2h"
"20274","Clps"
"20275","Cntf"
"20276","Crb1"
"20277","Crhr2"
"20278","Crp"
"20279","Cryba2"
"20280","Cstad"
"20281","Cts7"
"20282","Cyb5r2"
"20283","Cyp4x1"
"20284","D030068K23Rik"
"20285","D430041D05Rik"
"20286","D630023F18Rik"
"20287","DXBay18"
"20288","Dio3os"
"20289","Dlgap3"
"20290","Dlx3"
"20291","Duxbl1"
"20292","E030002O03Rik"
"20293","E330017L17Rik"
"20294","Ecel1"
"20295","Edn2"
"20296","Fam159b"
"20297","Fbxw28"
"20298","Fsbp"
"20299","Fscn3"
"20300","Gabrd"
